question,answer,category,keywords
スマートサイドドット（初回）とピコフラクショナルの間隔／スマートサイドドット（初回）とピコフラクショナルの間隔は何週間ですか？／スマートサイドドット（初回）の後にピコフラクショナルはどのくらい空けますか？／スマートサイドドット（初回）とピコフラクショナルはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからピコフラクショナルまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にピコフラクショナルはいつ受けられますか？／スマートサイドドット（初回）とピコフラクショナルは同日にできますか？,スマートサイドドット（初回）とピコフラクショナルは、別の部位であれば原則として同日に受けられます。同じ部位にピコフラクショナルを受ける場合は8週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,ピコフラクショナル,スマサイ,スマートサイドドット,フラクショナル,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とそばかすシャワーの間隔／スマートサイドドット（初回）とそばかすシャワーの間隔は何週間ですか？／スマートサイドドット（初回）の後にそばかすシャワーはどのくらい空けますか？／スマートサイドドット（初回）とそばかすシャワーはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからそばかすシャワーまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にそばかすシャワーはいつ受けられますか？／スマートサイドドット（初回）とそばかすシャワーは同日にできますか？,スマートサイドドット（初回）とそばかすシャワーは、別の部位であれば原則として同日に受けられます。同じ部位にそばかすシャワーを受ける場合は8週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,そばかすシャワー,スマサイ,スマートサイドドット,そばかす,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とそばかすスポットの間隔／スマートサイドドット（初回）とそばかすスポットの間隔は何週間ですか？／スマートサイドドット（初回）の後にそばかすスポットはどのくらい空けますか？／スマートサイドドット（初回）とそばかすスポットはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからそばかすスポットまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にそばかすスポットはいつ受けられますか？／スマートサイドドット（初回）とそばかすスポットは同日にできますか？,スマートサイドドット（初回）とそばかすスポットは、別の部位であれば原則として同日に受けられます。同じ部位にそばかすスポットを受ける場合は8週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,そばかすスポット,スマサイ,スマートサイドドット,そばかす,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とフォト/光治療の間隔／スマートサイドドット（初回）とフォト/光治療の間隔は何週間ですか？／スマートサイドドット（初回）の後にフォト/光治療はどのくらい空けますか？／スマートサイドドット（初回）とフォト/光治療はどのくらい間隔をあけますか？／スマートサイドドット（初回）してからフォト/光治療まではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にフォト/光治療はいつ受けられますか？／スマートサイドドット（初回）とフォト/光治療は同日にできますか？,スマートサイドドット（初回）とフォト/光治療は、別の部位であれば原則として同日に受けられます。同じ部位にフォト/光治療を受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,フォト/光治療,スマサイ,スマートサイドドット,フォトフェイシャル,フォト,光治療,IPL,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）と赤み治療の間隔／スマートサイドドット（初回）と赤み治療の間隔は何週間ですか？／スマートサイドドット（初回）の後に赤み治療はどのくらい空けますか？／スマートサイドドット（初回）と赤み治療はどのくらい間隔をあけますか？／スマートサイドドット（初回）してから赤み治療まではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後に赤み治療はいつ受けられますか？／スマートサイドドット（初回）と赤み治療は同日にできますか？,スマートサイドドット（初回）と赤み治療は、別の部位であれば原則として同日に受けられます。同じ部位に赤み治療を受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,赤み治療,スマサイ,スマートサイドドット,血管腫レーザー,赤ら顔,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とボトックスの間隔／スマートサイドドット（初回）とボトックスの間隔は何週間ですか？／スマートサイドドット（初回）の後にボトックスはどのくらい空けますか？／スマートサイドドット（初回）とボトックスはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからボトックスまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にボトックスはいつ受けられますか？／スマートサイドドット（初回）とボトックスは同日にできますか？,スマートサイドドット（初回）とボトックスは、別の部位であれば原則として同日に受けられます。同じ部位にボトックスを受ける場合は2週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,ボトックス,スマサイ,スマートサイドドット,ボトックス注射,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とボトックス（マイクロ）の間隔／スマートサイドドット（初回）とボトックス（マイクロ）の間隔は何週間ですか？／スマートサイドドット（初回）の後にボトックス（マイクロ）はどのくらい空けますか？／スマートサイドドット（初回）とボトックス（マイクロ）はどのくらい間隔をあけますか？／スマートサイドドット（初回）してからボトックス（マイクロ）まではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にボトックス（マイクロ）はいつ受けられますか？／スマートサイドドット（初回）とボトックス（マイクロ）は同日にできますか？,スマートサイドドット（初回）とボトックス（マイクロ）は、別の部位であれば原則として同日に受けられます。同じ部位にボトックス（マイクロ）を受ける場合は2週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,ボトックス（マイクロ）,スマサイ,スマートサイドドット,マイクロボトックス,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とフラルスキン部分シミの間隔／スマートサイドドット（初回）とフラルスキン部分シミの間隔は何週間ですか？／スマートサイドドット（初回）の後にフラルスキン部分シミはどのくらい空けますか？／スマートサイドドット（初回）とフラルスキン部分シミはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからフラルスキン部分シミまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にフラルスキン部分シミはいつ受けられますか？／スマートサイドドット（初回）とフラルスキン部分シミは同日にできますか？,スマートサイドドット（初回）とフラルスキン部分シミは、別の部位であれば原則として同日に受けられます。同じ部位にフラルスキン部分シミを受ける場合は2週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,フラルスキン部分シミ,スマサイ,スマートサイドドット,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とテノールネオの間隔／スマートサイドドット（初回）とテノールネオの間隔は何週間ですか？／スマートサイドドット（初回）の後にテノールネオはどのくらい空けますか？／スマートサイドドット（初回）とテノールネオはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからテノールネオまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にテノールネオはいつ受けられますか？／スマートサイドドット（初回）とテノールネオは同日にできますか？,スマートサイドドット（初回）とテノールネオは、別の部位であれば原則として同日に受けられます。同じ部位にテノールネオを受ける場合は2週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,テノールネオ,スマサイ,スマートサイドドット,テノールNEO,テノール,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とmikoメソッドの間隔／スマートサイドドット（初回）とmikoメソッドの間隔は何週間ですか？／スマートサイドドット（初回）の後にmikoメソッドはどのくらい空けますか？／スマートサイドドット（初回）とmikoメソッドはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからmikoメソッドまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にmikoメソッドはいつ受けられますか？／スマートサイドドット（初回）とmikoメソッドは同日にできますか？,スマートサイドドット（初回）とmikoメソッドは、別の部位であれば原則として同日に受けられます。同じ部位にmikoメソッドを受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,mikoメソッド,スマサイ,スマートサイドドット,miko,ミコメソッド,首イボ,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とほくろ切除/ほくろ除去の間隔／スマートサイドドット（初回）とほくろ切除/ほくろ除去の間隔は何週間ですか？／スマートサイドドット（初回）の後にほくろ切除/ほくろ除去はどのくらい空けますか？／スマートサイドドット（初回）とほくろ切除/ほくろ除去はどのくらい間隔をあけますか？／スマートサイドドット（初回）してからほくろ切除/ほくろ除去まではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にほくろ切除/ほくろ除去はいつ受けられますか？／スマートサイドドット（初回）とほくろ切除/ほくろ除去は同日にできますか？,スマートサイドドット（初回）とほくろ切除/ほくろ除去は、別の部位であれば原則として同日に受けられます。同じ部位にほくろ切除/ほくろ除去を受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,ほくろ切除/ほくろ除去,スマサイ,スマートサイドドット,ほくろ除去,ほくろ,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とボライトの間隔／スマートサイドドット（初回）とボライトの間隔は何週間ですか？／スマートサイドドット（初回）の後にボライトはどのくらい空けますか？／スマートサイドドット（初回）とボライトはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからボライトまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にボライトはいつ受けられますか？／スマートサイドドット（初回）とボライトは同日にできますか？,スマートサイドドット（初回）とボライトは、別の部位であれば原則として同日に受けられます。同じ部位にボライトを受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,ボライト,スマサイ,スマートサイドドット,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）と稗粒腫の間隔／スマートサイドドット（初回）と稗粒腫の間隔は何週間ですか？／スマートサイドドット（初回）の後に稗粒腫はどのくらい空けますか？／スマートサイドドット（初回）と稗粒腫はどのくらい間隔をあけますか？／スマートサイドドット（初回）してから稗粒腫まではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後に稗粒腫はいつ受けられますか？／スマートサイドドット（初回）と稗粒腫は同日にできますか？,スマートサイドドット（初回）と稗粒腫は、別の部位であれば原則として同日に受けられます。同じ部位に稗粒腫を受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,稗粒腫,スマサイ,スマートサイドドット,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とヴェルヴェットスキンの間隔／スマートサイドドット（初回）とヴェルヴェットスキンの間隔は何週間ですか？／スマートサイドドット（初回）の後にヴェルヴェットスキンはどのくらい空けますか？／スマートサイドドット（初回）とヴェルヴェットスキンはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからヴェルヴェットスキンまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にヴェルヴェットスキンはいつ受けられますか？／スマートサイドドット（初回）とヴェルヴェットスキンは同日にできますか？,スマートサイドドット（初回）とヴェルヴェットスキンは、別の部位であれば原則として同日に受けられます。同じ部位にヴェルヴェットスキンを受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,ヴェルヴェットスキン,スマサイ,スマートサイドドット,ヴェルヴェット,ベルベットスキン,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とダーマペンの間隔／スマートサイドドット（初回）とダーマペンの間隔は何週間ですか？／スマートサイドドット（初回）の後にダーマペンはどのくらい空けますか？／スマートサイドドット（初回）とダーマペンはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからダーマペンまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にダーマペンはいつ受けられますか？／スマートサイドドット（初回）とダーマペンは同日にできますか？,スマートサイドドット（初回）とダーマペンは、別の部位であれば原則として同日に受けられます。同じ部位にダーマペンを受ける場合は2週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,ダーマペン,スマサイ,スマートサイドドット,ダーマペン4,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とHARGの間隔／スマートサイドドット（初回）とHARGの間隔は何週間ですか？／スマートサイドドット（初回）の後にHARGはどのくらい空けますか？／スマートサイドドット（初回）とHARGはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからHARGまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にHARGはいつ受けられますか？／スマートサイドドット（初回）とHARGは同日にできますか？,スマートサイドドット（初回）の後にHARG（部位が異なります）は翌日以降であれば受けられます。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,HARG,スマサイ,スマートサイドドット,ハーグ,HARG療法,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とスカルプ・プラセンタエッセンスの間隔／スマートサイドドット（初回）とスカルプ・プラセンタエッセンスの間隔は何週間ですか？／スマートサイドドット（初回）の後にスカルプ・プラセンタエッセンスはどのくらい空けますか？／スマートサイドドット（初回）とスカルプ・プラセンタエッセンスはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからスカルプ・プラセンタエッセンスまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にスカルプ・プラセンタエッセンスはいつ受けられますか？／スマートサイドドット（初回）とスカルプ・プラセンタエッセンスは同日にできますか？,スマートサイドドット（初回）の後にスカルプ・プラセンタエッセンス（部位が異なります）は翌日以降であれば受けられます。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,スカルプ・プラセンタエッセンス,スマサイ,スマートサイドドット,スカルプ,プラセンタ,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
スマートサイドドット（初回）とコラーゲンピールの間隔／スマートサイドドット（初回）とコラーゲンピールの間隔は何週間ですか？／スマートサイドドット（初回）の後にコラーゲンピールはどのくらい空けますか？／スマートサイドドット（初回）とコラーゲンピールはどのくらい間隔をあけますか？／スマートサイドドット（初回）してからコラーゲンピールまではどのくらい期間をあけたらいいですか？／スマートサイドドット（初回）の後にコラーゲンピールはいつ受けられますか？／スマートサイドドット（初回）とコラーゲンピールは同日にできますか？,スマートサイドドット（初回）とコラーゲンピールは、別の部位であれば原則として同日に受けられます。同じ部位にコラーゲンピールを受ける場合は3週間あけてください。施術内容やお肌の状態によって前後することがあります。また回答の施術間隔は当院で治療をした方の目安であり、他院で治療をされている場合は直接お電話にてお問い合わせくださいませ。,施術間隔,"スマートサイドドット（初回）,コラーゲンピール,スマサイ,スマートサイドドット,マッサージピール,間隔,空ける,あける,期間,どのくらい,どれくらい,何週間,何日あける,同日,してから,次の施術"
